Id,MSSubClass,MSZoning.FV,MSZoning.RH,MSZoning.RL,MSZoning.RM,LotFrontage,LotArea,Street.Pave,LotShape.IR2,LotShape.IR3,LotShape.Reg,LandContour.HLS,LandContour.Low,LandContour.Lvl,Utilities.NoSeWa,LotConfig.CulDSac,LotConfig.FR2,LotConfig.FR3,LotConfig.Inside,LandSlope.Mod,LandSlope.Sev,Neighborhood.Blueste,Neighborhood.BrDale,Neighborhood.BrkSide,Neighborhood.ClearCr,Neighborhood.CollgCr,Neighborhood.Crawfor,Neighborhood.Edwards,Neighborhood.Gilbert,Neighborhood.IDOTRR,Neighborhood.MeadowV,Neighborhood.Mitchel,Neighborhood.NAmes,Neighborhood.NoRidge,Neighborhood.NPkVill,Neighborhood.NridgHt,Neighborhood.NWAmes,Neighborhood.OldTown,Neighborhood.Sawyer,Neighborhood.SawyerW,Neighborhood.Somerst,Neighborhood.StoneBr,Neighborhood.SWISU,Neighborhood.Timber,Neighborhood.Veenker,Condition1.Feedr,Condition1.Norm,Condition1.PosA,Condition1.PosN,Condition1.RRAe,Condition1.RRAn,Condition1.RRNe,Condition1.RRNn,Condition2.Feedr,Condition2.Norm,Condition2.PosA,Condition2.PosN,Condition2.RRAe,Condition2.RRAn,Condition2.RRNn,BldgType.2fmCon,BldgType.Duplex,BldgType.Twnhs,BldgType.TwnhsE,HouseStyle.1.5Unf,HouseStyle.1Story,HouseStyle.2.5Fin,HouseStyle.2.5Unf,HouseStyle.2Story,HouseStyle.SFoyer,HouseStyle.SLvl,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle.Gable,RoofStyle.Gambrel,RoofStyle.Hip,RoofStyle.Mansard,RoofStyle.Shed,RoofMatl.CompShg,RoofMatl.Membran,RoofMatl.Metal,RoofMatl.Roll,RoofMatl.Tar.Grv,RoofMatl.WdShake,RoofMatl.WdShngl,Exterior1st.AsphShn,Exterior1st.BrkComm,Exterior1st.BrkFace,Exterior1st.CBlock,Exterior1st.CemntBd,Exterior1st.HdBoard,Exterior1st.ImStucc,Exterior1st.MetalSd,Exterior1st.Plywood,Exterior1st.Stone,Exterior1st.Stucco,Exterior1st.VinylSd,Exterior1st.Wd.Sdng,Exterior1st.WdShing,Exterior2nd.AsphShn,Exterior2nd.Brk.Cmn,Exterior2nd.BrkFace,Exterior2nd.CBlock,Exterior2nd.CmentBd,Exterior2nd.HdBoard,Exterior2nd.ImStucc,Exterior2nd.MetalSd,Exterior2nd.Other,Exterior2nd.Plywood,Exterior2nd.Stone,Exterior2nd.Stucco,Exterior2nd.VinylSd,Exterior2nd.Wd.Sdng,Exterior2nd.Wd.Shng,MasVnrArea,ExterQual,ExterCond,Foundation.CBlock,Foundation.PConc,Foundation.Slab,Foundation.Stone,Foundation.Wood,BsmtQual,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating.GasA,Heating.GasW,Heating.Grav,Heating.OthW,Heating.Wall,HeatingQC.Fa,HeatingQC.Gd,HeatingQC.Po,HeatingQC.TA,CentralAir.Y,Electrical.FuseF,Electrical.FuseP,Electrical.Mix,Electrical.SBrkr,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual.Fa,KitchenQual.Gd,KitchenQual.TA,TotRmsAbvGrd,Functional.Maj2,Functional.Min1,Functional.Min2,Functional.Mod,Functional.Sev,Functional.Typ,Fireplaces,GarageArea,GarageQual,PavedDrive.P,PavedDrive.Y,WoodDeckSF,OpenPorchSF,EnclosedPorch,X3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType.Con,SaleType.ConLD,SaleType.ConLI,SaleType.ConLw,SaleType.CWD,SaleType.New,SaleType.Oth,SaleType.WD,SaleCondition.AdjLand,SaleCondition.Alloca,SaleCondition.Family,SaleCondition.Normal,SaleCondition.Partial,SalePrice
26,20,0,0,1,0,110,14230,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,5,2007,2007,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,640,4,3,0,1,0,0,0,0,0,0,1566,1566,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1600,0,0,1600,0,0,2,0,3,1,0,1,0,7,0,0,0,0,0,1,1,890,9,0,1,0,56,0,0,0,0,0,7,2009,0,0,0,0,0,0,0,1,0,0,0,1,0,256300
27,20,0,0,1,0,60,7200,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,7,1951,2000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,0,0,0,108,234,486,180,900,1,0,0,0,0,0,0,0,1,1,0,0,0,1,900,0,0,900,0,1,1,0,3,1,0,1,0,5,0,0,0,0,0,1,0,576,9,0,1,222,32,0,0,0,0,0,5,2010,0,0,0,0,0,0,0,1,0,0,0,1,0,134800
28,20,0,0,1,0,98,11478,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,5,2007,2008,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,200,4,3,0,1,0,0,0,0,1218,0,486,1704,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1704,0,0,1704,1,0,2,0,3,1,0,1,0,7,0,0,0,0,0,1,1,772,9,0,1,0,50,0,0,0,0,0,5,2010,0,0,0,0,0,0,0,1,0,0,0,1,0,306000
29,20,0,0,1,0,47,16321,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,6,1957,1997,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,108,1277,0,207,1484,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1600,0,0,1600,1,0,1,0,2,1,0,0,1,6,0,0,0,0,0,1,2,319,9,0,1,288,258,0,0,0,0,0,12,2006,0,0,0,0,0,0,0,1,0,0,0,1,0,207500
30,30,0,0,0,1,60,6324,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,6,1927,1950,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,520,520,1,0,0,0,0,1,0,0,0,0,0,0,0,1,520,0,0,520,0,0,1,0,1,1,1,0,0,4,0,0,0,0,0,1,0,240,6,0,1,49,0,87,0,0,0,0,5,2008,0,0,0,0,0,0,0,1,0,0,0,1,0,68500
31,70,0,0,0,0,50,8500,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,1920,1950,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,649,649,1,0,0,0,0,0,0,0,1,0,0,0,0,1,649,668,0,1317,0,0,1,0,3,1,0,0,1,6,0,0,0,0,0,1,0,250,6,0,0,0,54,172,0,0,0,0,7,2008,0,0,0,0,0,0,0,1,0,0,0,1,0,40000
32,20,0,0,1,0,0,8544,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,6,1966,2006,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,1228,1228,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1228,0,0,1228,0,0,1,1,3,1,0,1,0,6,0,0,0,0,0,1,0,271,9,0,1,0,65,0,0,0,0,0,6,2008,0,0,0,0,0,0,0,1,0,0,0,1,0,149350
33,20,0,0,1,0,85,11049,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,5,2007,2007,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0,1,0,0,0,30,0,0,1234,1234,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1234,0,0,1234,0,0,2,0,3,1,0,1,0,7,0,0,0,0,0,1,0,484,9,0,1,0,30,0,0,0,0,0,1,2008,0,0,0,0,0,0,0,1,0,0,0,1,0,179900
34,20,0,0,1,0,70,10552,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,1959,1959,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,1018,0,380,1398,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1700,0,0,1700,0,1,1,1,4,1,0,1,0,6,0,0,0,0,0,1,1,447,9,0,1,0,38,0,0,0,0,0,4,2010,0,0,0,0,0,0,0,1,0,0,0,1,0,165500
35,120,0,0,1,0,60,7313,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,5,2005,2005,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,246,5,3,0,1,0,0,0,0,1153,0,408,1561,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1561,0,0,1561,1,0,2,0,2,1,0,0,0,6,0,0,0,0,0,1,1,556,9,0,1,203,47,0,0,0,0,0,8,2007,0,0,0,0,0,0,0,1,0,0,0,1,0,277500
36,60,0,0,1,0,108,13418,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,5,2004,2005,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,132,4,3,0,1,0,0,0,30,0,0,1117,1117,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1132,1320,0,2452,0,0,3,1,4,1,0,1,0,9,0,0,0,0,0,1,1,691,9,0,1,113,32,0,0,0,0,0,9,2006,0,0,0,0,0,0,0,1,0,0,0,1,0,309000
37,20,0,0,1,0,112,10859,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,1994,1995,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,1,0,0,0,0,0,0,1097,1097,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1097,0,0,1097,0,0,1,1,3,1,0,0,1,6,0,0,0,0,0,1,0,672,9,0,1,392,64,0,0,0,0,0,6,2009,0,0,0,0,0,0,0,1,0,0,0,1,0,145000
38,20,0,0,1,0,74,8532,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,6,1954,1990,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,650,3,3,1,0,0,0,0,0,1213,0,84,1297,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1297,0,0,1297,0,1,1,0,3,1,0,0,1,5,0,0,0,0,0,1,1,498,9,0,1,0,0,0,0,0,0,0,10,2009,0,0,0,0,0,0,0,1,0,0,0,1,0,153000
39,20,0,0,1,0,68,7922,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,7,1953,2007,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,1,0,0,0,0,0,731,0,326,1057,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1057,0,0,1057,1,0,1,0,3,1,0,1,0,5,0,0,0,0,0,1,0,246,9,0,1,0,52,0,0,0,0,0,1,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,109000
40,90,0,0,1,0,65,6040,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,5,1955,1955,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1152,0,0,1152,0,0,2,0,2,2,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2008,0,0,0,0,0,0,0,1,1,0,0,0,0,82000
41,20,0,0,1,0,84,8658,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,5,1965,1965,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,101,3,3,1,0,0,0,0,0,643,0,445,1088,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1324,0,0,1324,0,0,2,0,3,1,0,0,1,6,0,0,0,0,0,1,1,440,9,0,1,0,138,0,0,0,0,0,12,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,160000
42,20,0,0,1,0,115,16905,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,6,1959,1959,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,1,0,0,0,0,108,967,0,383,1350,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1328,0,0,1328,0,1,1,1,2,1,0,0,1,5,0,0,0,0,0,1,2,308,9,1,0,0,104,0,0,0,0,0,7,2007,0,0,0,0,0,0,0,1,0,0,0,1,0,170000
43,85,0,0,1,0,0,9180,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,7,1983,1983,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,240,747,93,0,840,1,0,0,0,0,0,1,0,0,1,0,0,0,1,884,0,0,884,1,0,1,0,2,1,0,1,0,5,0,0,0,0,0,1,0,504,12,0,1,240,0,0,0,0,0,0,12,2007,0,0,0,0,0,0,0,1,0,0,0,1,0,144000
44,20,0,0,1,0,0,9200,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,6,1975,1980,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,1,0,0,0,0,192,280,491,167,938,1,0,0,0,0,0,0,0,1,1,0,0,0,1,938,0,0,938,1,0,1,0,3,1,0,0,1,5,0,0,0,0,0,1,0,308,9,0,1,145,0,0,0,0,0,0,7,2008,0,0,0,0,0,0,0,1,0,0,0,1,0,130250
45,20,0,0,1,0,70,7945,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,6,1959,1959,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,0,0,0,0,179,506,465,1150,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1150,0,0,1150,1,0,1,0,3,1,0,0,1,6,0,0,0,0,0,1,0,300,9,0,1,0,0,0,0,0,0,0,5,2006,0,0,0,0,0,0,0,1,0,0,0,1,0,141000
46,120,0,0,1,0,61,7658,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,5,2005,2005,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,412,5,3,0,1,0,0,0,0,456,0,1296,1752,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1752,0,0,1752,1,0,2,0,2,1,0,0,0,6,0,0,0,0,0,1,1,576,9,0,1,196,82,0,0,0,0,0,2,2010,0,0,0,0,0,0,0,1,0,0,0,1,0,319900
47,50,0,0,1,0,48,12822,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2003,2003,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0,1,0,0,0,0,1351,0,83,1434,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1518,631,0,2149,1,0,1,1,1,1,0,1,0,6,0,0,0,0,0,1,1,670,9,0,1,168,43,0,0,198,0,0,8,2009,0,0,0,0,0,0,0,1,0,0,0,0,0,239686
48,20,1,0,0,0,84,11096,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,5,2006,2006,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0,1,0,0,0,144,24,0,1632,1656,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1656,0,0,1656,0,0,2,0,3,1,0,1,0,7,0,0,0,0,0,1,0,826,9,0,1,0,146,0,0,0,0,0,7,2007,0,0,0,0,0,0,0,1,0,0,0,1,0,249700
49,190,0,0,0,1,33,4456,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,5,1920,2008,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,736,736,1,0,0,0,0,0,1,0,0,1,0,0,0,1,736,716,0,1452,0,0,2,0,2,3,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,102,0,0,0,0,6,2009,0,0,0,0,0,1,0,0,0,0,0,0,1,113000
50,20,0,0,1,0,66,7742,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,7,1966,1966,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,763,0,192,955,1,0,0,0,0,0,0,0,0,1,0,0,0,1,955,0,0,955,1,0,1,0,3,1,0,0,1,6,0,0,0,0,0,1,0,386,9,0,1,0,0,0,0,0,0,0,1,2007,0,0,0,0,0,0,0,1,0,0,0,1,0,127000
51,60,0,0,1,0,0,13869,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,1997,1997,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,1,0,0,0,144,182,0,612,794,1,0,0,0,0,0,1,0,0,1,0,0,0,1,794,676,0,1470,0,1,2,0,3,1,0,0,1,6,0,0,0,0,0,1,0,388,9,0,1,0,75,0,0,0,0,0,7,2007,0,0,0,0,0,0,0,1,0,0,0,1,0,177000
52,50,0,0,0,1,52,6240,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1934,1950,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1,0,0,0,0,0,0,816,816,1,0,0,0,0,0,0,0,1,1,0,0,0,1,816,0,360,1176,0,0,1,0,3,1,0,0,1,6,0,0,0,0,0,1,1,528,9,0,1,112,0,0,0,0,0,400,9,2006,0,0,0,0,0,0,0,1,0,0,0,1,0,114500
53,90,0,0,0,1,110,8472,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,5,1963,1963,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,1,0,0,0,0,432,104,712,0,816,1,0,0,0,0,0,0,0,1,0,0,0,0,1,816,0,0,816,1,0,1,0,2,1,0,0,1,5,0,0,0,0,0,1,0,516,9,0,1,106,0,0,0,0,0,0,5,2010,0,0,0,0,0,0,0,1,0,0,0,1,0,110000
54,20,0,0,1,0,68,50271,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,5,1981,1987,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,1,0,0,0,0,270,1810,0,32,1842,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1842,0,0,1842,2,0,0,1,0,1,0,1,0,5,0,0,0,0,0,1,1,894,9,0,1,857,72,0,0,0,0,0,11,2006,0,0,0,0,0,0,0,1,0,0,0,1,0,385000
55,80,0,0,1,0,60,7134,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,1955,1955,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,384,0,0,384,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1360,0,0,1360,0,0,1,0,3,1,0,0,1,6,0,1,0,0,0,0,1,572,9,0,1,0,50,0,0,0,0,0,2,2007,0,0,0,0,0,0,0,1,0,0,0,1,0,130000
